[2025-10-04 18:07:07,158] INFO django.utils.autoreload: Watching for file changes with StatReloader
[2025-10-06 21:04:38,381] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:04:38,381] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:04:38,381] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:04:42,217] INFO scheduling.availability: Available employees:
[2025-10-06 21:04:42,217] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:04:42,217] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:04:42,217] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:04:42,218] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:04:42,218] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:04:42,218] INFO scheduling.availability:  Available employees:
[2025-10-06 21:04:42,218] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:04:42,219] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:04:42,219] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:04:42,219] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:04:42,219] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:04:46,522] INFO scheduling.availability: Available employees:
[2025-10-06 21:04:46,522] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:04:46,522] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:04:46,523] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:04:46,523] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:04:46,523] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:04:46,524] INFO scheduling.availability:  Available employees:
[2025-10-06 21:04:46,524] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:04:46,524] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:04:46,525] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:04:46,525] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:04:46,525] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:04:50,377] INFO scheduling.availability: Available employees:
[2025-10-06 21:04:50,377] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:04:50,377] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:04:50,378] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:04:50,378] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:04:50,378] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:04:50,379] INFO scheduling.availability:  Available employees:
[2025-10-06 21:04:50,379] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:04:50,379] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:04:50,379] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:04:50,379] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:04:50,380] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:04:51,508] INFO django.server: "GET /schedule/search/timeslot/?time_slot=23&service_category=18&customer_address=2101+Cedar+Springs+Rd%2C+Dallas%2C+TX+75201 HTTP/1.1" 200 127628
[2025-10-06 21:05:11,960] INFO scheduling.availability: Available employees:
[2025-10-06 21:05:11,960] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:05:11,960] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:11,961] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:11,961] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:05:11,961] INFO scheduling.availability:  Available employees:
[2025-10-06 21:05:11,962] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:05:11,962] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:05:11,962] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:05:11,962] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:05:15,766] INFO scheduling.availability: Available employees:
[2025-10-06 21:05:15,766] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:05:15,766] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:15,767] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:15,767] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:05:15,767] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:05:15,768] INFO scheduling.availability:  Available employees:
[2025-10-06 21:05:15,768] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:05:15,768] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:05:15,769] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:05:15,769] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:05:15,769] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:05:19,592] INFO scheduling.availability: Available employees:
[2025-10-06 21:05:19,592] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:05:19,593] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:19,593] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:19,593] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:05:19,593] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:05:19,594] INFO scheduling.availability:  Available employees:
[2025-10-06 21:05:19,594] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:05:19,594] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:05:19,594] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:05:19,594] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:05:19,595] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:05:23,810] INFO scheduling.availability: Available employees:
[2025-10-06 21:05:23,810] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:05:23,810] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:23,811] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:23,811] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:05:23,811] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:05:23,812] INFO scheduling.availability:  Available employees:
[2025-10-06 21:05:23,812] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:05:23,812] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:05:23,812] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:05:23,812] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:05:23,813] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:05:27,632] INFO scheduling.availability: Available employees:
[2025-10-06 21:05:27,632] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:05:27,632] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:27,633] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:27,633] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:05:27,633] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:05:27,634] INFO scheduling.availability:  Available employees:
[2025-10-06 21:05:27,634] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:05:27,634] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:05:27,634] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:05:27,635] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:05:27,635] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:05:31,403] INFO scheduling.availability: Available employees:
[2025-10-06 21:05:31,404] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:05:31,404] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:31,404] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:31,405] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:05:31,405] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:05:31,405] INFO scheduling.availability:  Available employees:
[2025-10-06 21:05:31,406] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:05:31,406] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:05:31,406] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:05:31,406] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:05:31,407] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:05:34,565] INFO scheduling.availability: Available employees:
[2025-10-06 21:05:34,565] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:05:34,565] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:34,566] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:05:34,566] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:05:34,566] INFO scheduling.availability:  Available employees:
[2025-10-06 21:05:34,567] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:05:34,567] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:05:34,567] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:05:34,567] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:05:38,210] INFO scheduling.availability: Available employees:
[2025-10-06 21:05:38,210] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:38,210] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:38,210] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:05:38,211] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:05:38,211] INFO scheduling.availability:  Available employees:
[2025-10-06 21:05:38,211] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:05:38,211] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:05:38,212] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:05:38,212] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:05:41,385] INFO scheduling.availability: Available employees:
[2025-10-06 21:05:41,385] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:05:41,385] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:41,386] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:05:41,386] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:05:41,386] INFO scheduling.availability:  Available employees:
[2025-10-06 21:05:41,386] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:05:41,387] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:05:41,387] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:05:41,387] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:05:45,207] INFO scheduling.availability: Available employees:
[2025-10-06 21:05:45,207] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:05:45,207] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:45,208] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:45,208] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:05:45,208] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:05:45,208] INFO scheduling.availability:  Available employees:
[2025-10-06 21:05:45,209] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:05:45,209] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:05:45,209] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:05:45,210] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:05:45,210] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:05:49,015] INFO scheduling.availability: Available employees:
[2025-10-06 21:05:49,015] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:05:49,015] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:49,016] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:49,016] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:05:49,016] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:05:49,017] INFO scheduling.availability:  Available employees:
[2025-10-06 21:05:49,017] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:05:49,017] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:05:49,017] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:05:49,017] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:05:49,018] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:05:52,195] INFO scheduling.availability: Available employees:
[2025-10-06 21:05:52,195] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:05:52,196] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:52,196] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:52,196] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:05:52,197] INFO scheduling.availability:  Available employees:
[2025-10-06 21:05:52,197] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:05:52,197] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:05:52,197] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:05:52,198] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:05:55,972] INFO scheduling.availability: Available employees:
[2025-10-06 21:05:55,972] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:05:55,972] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:55,973] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:55,973] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:05:55,974] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:05:55,974] INFO scheduling.availability:  Available employees:
[2025-10-06 21:05:55,974] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:05:55,974] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:05:55,975] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:05:55,975] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:05:55,975] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:05:59,797] INFO scheduling.availability: Available employees:
[2025-10-06 21:05:59,797] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:05:59,797] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:59,797] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:05:59,798] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:05:59,798] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:05:59,798] INFO scheduling.availability:  Available employees:
[2025-10-06 21:05:59,799] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:05:59,799] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:05:59,799] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:05:59,800] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:05:59,800] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:06:03,592] INFO scheduling.availability: Available employees:
[2025-10-06 21:06:03,593] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:06:03,593] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:03,593] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:03,593] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:06:03,594] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:06:03,594] INFO scheduling.availability:  Available employees:
[2025-10-06 21:06:03,594] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:06:03,595] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:06:03,595] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:06:03,595] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:06:03,595] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:06:07,166] INFO scheduling.availability: Available employees:
[2025-10-06 21:06:07,166] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:07,166] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:07,167] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:06:07,167] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:06:07,167] INFO scheduling.availability:  Available employees:
[2025-10-06 21:06:07,167] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:06:07,168] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:06:07,168] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:06:07,168] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:06:11,043] INFO scheduling.availability: Available employees:
[2025-10-06 21:06:11,043] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:06:11,043] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:11,044] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:11,044] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:06:11,044] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:06:11,045] INFO scheduling.availability:  Available employees:
[2025-10-06 21:06:11,045] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:06:11,045] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:06:11,046] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:06:11,046] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:06:11,046] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:06:14,861] INFO scheduling.availability: Available employees:
[2025-10-06 21:06:14,861] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:06:14,861] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:14,862] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:14,862] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:06:14,862] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:06:14,863] INFO scheduling.availability:  Available employees:
[2025-10-06 21:06:14,863] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:06:14,863] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:06:14,863] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:06:14,864] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:06:14,864] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:06:18,675] INFO scheduling.availability: Available employees:
[2025-10-06 21:06:18,675] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:06:18,675] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:18,676] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:18,676] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:06:18,676] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:06:18,677] INFO scheduling.availability:  Available employees:
[2025-10-06 21:06:18,677] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:06:18,677] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:06:18,677] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:06:18,678] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:06:18,678] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:06:22,534] INFO scheduling.availability: Available employees:
[2025-10-06 21:06:22,534] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:06:22,534] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:22,535] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:22,535] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:06:22,535] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:06:22,536] INFO scheduling.availability:  Available employees:
[2025-10-06 21:06:22,536] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:06:22,536] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:06:22,536] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:06:22,536] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:06:22,537] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:06:26,429] INFO scheduling.availability: Available employees:
